"","instructor","state","institution","course","religion","christianden","nonrel","rel","raceoriginal","evound","micro","macro","human","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","africanamerican","racenative","raceasian","raceblack","racelatinx","raceislander","racewhite","raceother","racedecline","race","gender","religiosity"
"2421",45,6,7,61,6,NA,0,2.25,7,0.785714285714286,4.125,3.625,4,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,1,3,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2422",43,9,8,63,2,5,NA,4.25,7,0.857142857142857,3.25,3.75,3.875,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,4,4,2,2,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,5,4,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2423",34,9,8,7,6,NA,0,2.75,7,0.785714285714286,4.75,4,3.625,1,0,1,1,1,0,1,1,1,1,1,1,1,0,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,3,4,3,4,3,4,4,3,4,1,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2424",9,13,3,44,2,6,NA,5,7,0.571428571428571,4.375,3.625,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,5,4,4,4,5,4,5,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2425",11,3,16,56,2,1,NA,3,2,0.571428571428571,4.125,3.25,3.625,1,0,1,1,0,1,1,0,0,0,0,1,1,1,4,4,4,4,4,4,5,4,4,4,4,3,4,3,2,2,3,4,4,4,4,4,4,2,2,4,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2426",11,3,16,56,6,NA,1,2.5,4,0.642857142857143,4,3.5,3.875,0,1,1,1,1,1,1,1,0,1,1,0,0,0,5,4,4,4,4,3,4,4,4,3,4,3,3,4,4,3,4,4,4,4,4,4,4,3,1,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2427",9,13,3,44,2,6,NA,5,7,0.428571428571429,3.875,3,1.75,0,0,1,0,0,1,1,0,0,0,1,1,1,0,3,4,4,4,4,4,4,4,4,4,4,2,4,2,3,1,1,2,2,1,1,2,1,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2428",1,4,17,74,2,5,NA,2.75,3,0.714285714285714,4.5,2.75,3.75,0,0,1,0,1,1,1,1,0,1,1,1,1,1,4,5,4,5,5,4,5,4,3,4,3,1,3,3,4,1,3,3,4,4,4,4,4,4,2,5,2,2,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"moderate"
"2429",9,13,3,44,2,6,NA,5,7,0.714285714285714,4.375,3.75,3.375,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,5,5,4,5,4,4,4,4,4,4,3,4,4,4,3,2,3,4,2,4,4,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"2430",45,6,7,61,2,1,NA,2.5,7,1,4.875,4.25,4.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,5,1,3,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2431",6,12,12,49,2,5,NA,3.25,7,0.714285714285714,4.75,4.625,4.5,0,1,1,1,0,1,0,1,1,1,1,1,1,0,5,5,5,4,5,4,5,5,5,5,4,5,4,5,5,4,4,4,5,4,5,5,4,5,2,4,3,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2432",40,3,16,73,6,NA,0,2.25,2,0.571428571428571,4.125,3.75,4,1,0,1,1,0,1,1,1,1,1,0,0,0,0,4,4,4,5,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2433",1,4,17,74,6,NA,0,2.25,7,0.428571428571429,4.125,3.625,4,1,0,1,1,0,0,1,1,0,1,0,0,0,0,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,1,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2434",5,12,13,70,6,NA,0,2,7,0.642857142857143,4.375,3.75,4,1,0,1,1,0,1,0,1,0,1,1,1,1,0,4,4,4,5,5,4,5,4,4,4,4,3,4,5,3,3,4,4,4,4,4,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"low"
"2435",47,2,1,58,1,NA,NA,3,2,0.785714285714286,4,3.75,3.875,1,0,0,1,1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,2,4,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"moderate"
"2436",48,2,1,57,6,NA,0,2.75,7,0.928571428571429,4,3.875,3.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,4,4,1,4,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2437",17,4,4,60,6,NA,0,2,7,0.785714285714286,4.125,3.75,4,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,3,5,3,4,4,4,4,4,4,1,3,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"2438",9,13,3,4,2,6,NA,5,7,0.642857142857143,3.5,2.5,2.375,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,4,4,4,4,2,2,2,2,2,2,5,2,4,1,1,2,4,1,4,2,1,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2439",8,12,13,68,6,NA,0,3.5,6,0.785714285714286,4.125,3.75,3.25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,4,4,5,4,5,4,3,4,5,4,3,5,3,3,3,4,5,2,3,5,2,1,5,3,1,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"moderate"
"2440",11,3,16,56,7,NA,NA,2.25,4,1,3.625,3.625,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,3,3,4,4,3,4,4,3,3,1,4,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2441",4,1,14,71,2,5,NA,3.5,3,0.714285714285714,3.875,3.875,3.75,1,0,1,1,1,1,0,1,1,1,0,1,0,1,4,5,4,3,4,3,5,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,3,4,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"moderate"
"2442",8,12,13,50,2,5,NA,4.75,7,0.928571428571429,4.25,3.25,2.375,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,5,5,4,3,4,5,4,3,4,4,4,3,2,3,3,3,2,2,2,2,2,2,4,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2443",17,4,4,60,6,NA,0,2.75,6,0.714285714285714,4,3.75,3.625,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,4,3,5,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,4,4,4,3,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,"moderate"
"2444",42,9,8,64,6,NA,0,2,2,0.642857142857143,4.5,3.875,4.375,1,1,1,1,1,1,0,1,0,0,1,1,0,0,5,5,4,5,4,4,5,4,4,4,4,4,5,3,4,3,4,5,5,4,4,5,4,4,1,3,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"low"
"2445",11,3,16,56,2,1,NA,3.5,2,0.642857142857143,3.875,4,4,1,0,1,0,1,1,1,1,0,1,1,1,0,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2446",11,3,16,56,2,4,NA,3,7,0.785714285714286,4.125,3.75,3.5,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,3,2,4,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2447",11,3,16,56,6,NA,1,1.75,2,0.785714285714286,4.25,3.75,3.875,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4,5,5,4,5,4,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,3,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"low"
"2448",35,3,16,9,2,1,NA,4,4,0.714285714285714,4.125,3.5,3.875,0,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4,5,4,4,4,4,4,4,4,4,3,4,2,5,2,4,3,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"high"
"2449",5,12,13,51,6,NA,1,2.75,4,0.5,4.25,3.625,3.875,0,1,1,0,0,1,1,0,0,1,1,1,0,0,4,4,5,4,5,4,4,4,4,4,4,1,4,5,4,3,4,4,4,4,3,4,4,4,2,4,1,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"moderate"
"2450",19,12,13,69,2,5,NA,4.5,3,0.357142857142857,3.875,4,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,4,4,5,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,4,4,2,4,4,5,4,5,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"high"
"2451",6,12,12,49,2,5,NA,4.25,7,0.857142857142857,4.5,3.875,3.75,1,0,1,1,1,1,1,1,0,1,1,1,1,1,5,5,5,5,1,5,5,5,5,4,4,4,4,4,4,2,4,4,4,4,4,3,4,3,4,5,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2452",1,4,17,74,2,4,NA,2.75,7,0.0714285714285714,3.5,3.25,3.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,2,4,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2453",8,12,13,68,2,5,NA,4.75,7,0.5,4.125,2.75,3.25,0,0,1,1,1,0,1,1,0,1,0,0,1,0,4,4,4,5,5,4,5,2,3,3,4,2,3,3,3,1,3,4,2,3,4,4,3,3,4,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2454",6,12,12,66,2,4,NA,2.5,7,0.642857142857143,4.625,4,3.875,1,0,1,1,1,1,1,1,0,1,1,0,0,0,5,4,5,5,5,4,5,4,4,4,4,4,4,5,4,3,3,4,4,4,4,4,4,4,1,3,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2455",40,3,16,73,6,NA,1,1.75,2,0.642857142857143,4.5,3.875,4.25,0,0,1,0,1,1,1,1,0,1,1,0,1,1,5,5,5,5,4,5,5,2,4,5,4,4,4,2,4,4,4,5,4,4,4,4,4,5,1,2,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"low"
"2456",6,12,12,66,2,8,NA,4,2,0.928571428571429,4.125,3.5,3.125,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,5,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,5,4,3,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,"high"
"2457",5,12,13,51,2,4,NA,4.5,6,0.642857142857143,4,3.25,3,0,1,1,1,0,1,1,1,0,1,0,1,0,1,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,2,2,4,2,2,3,3,4,4,3,5,5,5,NA,NA,NA,1,1,NA,NA,NA,NA,3,1,"high"
"2458",42,9,8,64,2,5,NA,5,3,0.5,4.625,3.75,3.5,0,0,1,0,1,1,1,0,0,1,1,0,1,0,4,5,5,5,5,4,4,5,5,4,4,3,4,3,4,3,2,4,4,3,4,4,4,3,5,5,5,5,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"high"
"2459",6,12,12,49,2,1,NA,5,4,0.714285714285714,4.125,3.375,3.125,1,1,1,0,1,1,1,1,0,1,1,1,0,0,4,4,5,4,4,4,4,4,4,4,4,2,4,4,3,2,3,3,3,3,3,3,3,4,5,5,5,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"high"
"2460",11,3,16,56,6,NA,2,3,7,0.642857142857143,4.125,3.625,3.875,1,0,1,1,0,0,0,1,0,1,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,2,4,3,4,4,4,4,4,4,2,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2461",11,3,16,56,6,NA,0,2,9,1,4,3.75,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,"low"
"2462",4,1,14,71,6,NA,0,2,7,0.785714285714286,5,5,4.375,1,1,1,1,0,1,0,1,0,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,3,5,5,1,3,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"low"
"2463",9,13,3,44,2,6,NA,5,7,0.5,4,3.5,3,1,0,1,1,1,1,1,0,0,0,1,0,0,0,3,4,4,3,4,5,4,5,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"2464",19,12,13,69,2,7,NA,2.5,7,0.857142857142857,4,4,3.75,1,0,1,1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2465",48,2,1,57,2,1,NA,3.25,4,0.285714285714286,3.75,3.625,3.5,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,4,2,4,3,4,3,4,4,2,4,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2466",5,12,13,51,2,5,NA,3.5,6,0.785714285714286,4.375,3.5,3.875,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5,5,5,5,3,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,2,4,4,4,NA,NA,1,NA,1,NA,1,NA,NA,3,2,"moderate"
"2467",47,2,1,58,2,4,NA,3,6,0.5,4.125,4,3.75,1,0,1,1,1,1,0,1,0,0,1,0,0,0,5,4,5,3,5,3,4,4,4,5,5,3,4,4,4,3,4,2,4,4,4,4,4,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"moderate"
"2468",3,8,11,48,6,NA,0,1,7,0.571428571428571,4.75,4.5,4.875,0,0,1,0,0,1,1,1,0,1,1,1,1,0,4,5,5,4,5,5,5,5,4,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"2469",6,12,12,49,2,4,NA,4,7,0.642857142857143,4.25,3.375,3.5,1,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,4,3,4,5,5,5,4,4,3,3,3,3,4,3,4,3,3,4,4,3,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2470",5,12,13,70,2,5,NA,3,4,0.571428571428571,4.625,3.875,2.75,1,0,1,0,0,1,1,1,0,0,1,1,0,1,5,5,4,5,5,4,5,4,4,4,4,4,4,4,4,3,3,2,2,3,3,2,3,4,2,4,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2471",28,2,1,1,2,1,NA,2.75,4,0.714285714285714,4.125,4,3.875,0,1,0,1,1,1,1,1,1,1,1,0,1,0,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,2,3,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2472",9,13,3,54,2,6,NA,5,7,0.714285714285714,5,3,2.75,1,0,0,1,1,1,0,1,1,1,0,1,1,1,5,5,5,5,5,5,5,5,3,4,4,2,4,4,2,1,1,3,4,2,3,3,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2473",17,4,4,60,5,NA,NA,3.75,2,0.857142857142857,4,3.5,3.75,1,1,1,1,1,1,1,1,0,1,1,1,0,1,4,3,4,4,4,4,4,5,3,4,4,3,4,4,4,2,3,4,4,3,4,4,4,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2474",11,3,16,56,6,NA,1,2.25,6,1,4.625,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,3,NA,NA,NA,NA,NA,1,1,NA,NA,3,2,"moderate"
"2475",11,3,16,56,2,1,NA,2.75,4,0.285714285714286,4,3.5,3.375,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,3,3,4,3,2,4,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2476",3,8,11,48,2,5,NA,3.75,7,0.357142857142857,4.375,3.875,4,1,0,1,0,0,1,0,1,0,0,0,0,1,0,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2477",47,2,1,58,1,NA,NA,2.25,2,0.785714285714286,5,4.125,4.375,1,0,1,1,1,1,1,1,1,1,1,1,0,0,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,3,4,4,4,5,5,5,4,4,2,1,2,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2478",3,8,11,8,2,1,NA,2.25,7,0.785714285714286,4,3.5,3.625,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,3,4,3,3,4,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2479",1,4,17,74,2,7,NA,3,4,0.714285714285714,4.125,3.75,3.125,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,4,3,2,4,4,2,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2480",40,3,16,73,2,1,NA,2.25,4,0.714285714285714,4.125,3.5,3.875,0,0,1,0,1,1,1,1,1,1,0,1,1,1,4,1,4,4,5,5,5,5,4,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,2,3,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2481",11,3,16,56,2,5,NA,4,7,0.857142857142857,4.5,4.25,4.375,1,0,1,1,1,1,0,1,1,1,1,1,1,1,4,5,5,4,5,4,4,5,5,4,4,4,4,4,5,4,5,5,4,4,4,4,4,5,3,5,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"2482",9,13,3,5,2,6,NA,5,7,0.785714285714286,4.125,3.375,2.75,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,4,4,5,4,4,4,4,4,4,4,2,4,4,4,1,1,3,4,1,4,4,1,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2483",9,13,3,5,2,6,NA,5,7,0.714285714285714,4.25,3.25,3.125,0,0,1,1,1,1,1,1,0,1,1,1,0,1,5,4,4,5,4,3,5,4,4,4,4,1,4,3,4,2,2,4,3,2,3,4,3,4,5,5,5,5,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2484",1,4,17,74,2,4,NA,3.75,3,0.5,4.25,3.25,2.75,0,0,1,0,1,1,1,1,0,1,1,0,0,0,5,4,4,4,5,4,4,4,4,3,3,2,4,3,4,3,1,4,3,2,3,2,3,4,2,5,3,5,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"moderate"
"2485",32,5,18,10,2,1,NA,3.75,2,0.428571428571429,4,3.875,3.75,1,0,1,0,0,1,1,0,0,0,1,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2486",43,9,8,63,2,5,NA,3.5,3,0.785714285714286,4.25,4,3.5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,5,5,5,3,5,4,3,4,4,5,5,5,3,5,4,1,4,3,3,4,3,3,4,4,1,5,5,3,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,"moderate"
"2487",40,3,16,73,7,NA,NA,3,2,0.785714285714286,4,3.875,3.75,1,1,1,1,0,1,1,1,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,3,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
"2488",5,12,13,70,6,NA,0,1,4,0.714285714285714,3.875,3.375,4.25,0,0,1,1,1,1,0,1,0,1,1,1,1,1,4,4,4,4,5,1,5,4,4,4,4,1,4,4,4,2,4,4,4,4,5,5,4,4,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,"low"
"2489",32,5,18,10,2,7,NA,3.25,7,0.571428571428571,4.125,3.625,4.25,0,0,1,0,1,1,1,1,0,1,1,0,1,0,4,4,4,4,5,4,4,4,4,3,4,4,4,3,4,3,4,5,5,4,5,4,4,3,2,4,3,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2490",28,2,1,1,2,1,NA,4,4,0.928571428571429,4.25,4,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"high"
"2491",1,4,17,55,2,1,NA,2.75,7,0.642857142857143,3.875,3.75,3.875,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,5,4,4,5,4,2,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,2,4,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2492",3,8,11,8,2,5,NA,1.5,7,0.714285714285714,4.5,3.625,3.875,0,0,1,1,1,1,1,1,0,1,0,1,1,1,5,5,5,5,5,3,5,3,4,5,4,3,4,4,4,1,4,3,4,4,4,5,4,3,1,3,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"2493",9,13,3,5,2,6,NA,4,7,0.857142857142857,4,3.875,3.875,1,1,1,1,1,1,1,1,0,1,1,1,1,0,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"2494",11,3,16,56,2,6,NA,4,7,0.642857142857143,3.375,3.75,3.25,1,0,1,1,1,0,1,1,0,1,0,1,0,1,2,4,4,3,4,4,2,4,4,3,4,4,4,5,3,3,3,3,4,3,4,4,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"high"
"2495",11,3,16,56,7,NA,NA,3.25,4,0.571428571428571,4.75,3.875,4.125,1,0,1,0,1,1,1,1,0,1,0,0,0,1,4,5,5,5,5,4,5,5,5,5,5,3,4,3,3,3,4,4,4,4,5,4,4,4,2,5,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2496",11,3,16,56,6,NA,1,2.75,6,0.5,4.25,3.625,4,1,0,0,1,0,1,1,1,0,1,0,0,1,0,4,4,5,2,5,5,5,4,4,4,5,2,3,3,4,4,4,4,4,4,5,4,3,4,2,3,2,4,NA,NA,1,NA,NA,NA,1,NA,NA,3,2,"moderate"
"2497",5,12,13,51,2,4,NA,3.5,7,0.642857142857143,3.875,3.625,3.375,1,1,1,0,0,1,0,1,0,1,0,1,1,1,4,4,4,3,4,3,5,4,4,4,4,3,4,5,2,3,4,3,3,4,3,4,3,3,3,5,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2498",3,8,11,8,2,7,NA,3.25,4,0.642857142857143,3.875,3.5,3.875,1,0,1,0,1,1,1,0,0,1,0,1,1,1,3,4,4,3,4,4,5,4,4,3,4,3,4,4,4,2,4,3,4,4,4,4,4,4,3,4,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,"moderate"
"2499",47,2,1,58,6,NA,0,2,7,0.714285714285714,4.125,4.5,4,1,0,1,1,1,1,1,1,0,1,1,1,0,0,3,4,4,4,5,4,5,4,5,4,5,5,5,4,4,4,5,3,4,4,4,4,4,4,1,3,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"2500",34,9,8,7,2,5,NA,4.25,7,0.714285714285714,3.75,3.375,2,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,4,4,3,4,4,4,3,4,4,4,2,4,4,3,2,2,2,2,2,2,2,2,2,4,5,4,4,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"high"
"2501",28,2,1,1,6,NA,0,1,7,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"low"
"2502",3,8,11,8,2,1,NA,3,6,0.714285714285714,3.875,3.875,3.875,1,1,1,0,1,1,1,1,0,1,1,0,0,1,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,2,4,3,3,NA,NA,NA,1,1,NA,NA,NA,NA,3,2,"moderate"
"2503",45,6,7,61,2,4,NA,2.75,7,0.714285714285714,4.75,3.875,3.875,0,0,1,1,1,1,1,0,1,1,1,1,0,1,5,5,5,5,5,4,5,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,3,2,4,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,1,"moderate"
"2504",8,12,13,50,2,5,NA,3.25,7,0.571428571428571,3.625,3.25,2.75,1,0,1,1,1,1,0,1,0,1,1,0,0,0,4,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,"moderate"
"2505",6,12,12,49,2,1,NA,3.5,2,0.928571428571429,4,3.25,3.875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,2,3,4,4,4,4,4,4,4,4,4,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,"moderate"
